Job_ID,Bank_Name,Job_Title,Cluster_Name,The_amount_of_word_count
26990,Capital One,Principal Data Analyst,Blockchain,65,Fintech
26991,Capital One,"Manager , Financial Analysis",trade,45,Fintech
26992,,Branch Ambassador Chalmette Area,Non-FinTech,0,Nonfintech
26993,,,Non-FinTech,0,Nonfintech
26994,,,Non-FinTech,0,Nonfintech
26995,,,Non-FinTech,0,Nonfintech
26996,,,Non-FinTech,0,Nonfintech
26997,,,Non-FinTech,0,Nonfintech
26998,,,Non-FinTech,0,Nonfintech
26999,Capital One,Business Manager- Marketing,trade,43,Fintech
27000,,"Senior Associate, Digital Product Manager, Consumer Bank  Transactions",Non-FinTech,0,Nonfintech
27001,,,Non-FinTech,0,Nonfintech
27002,,,Non-FinTech,0,Nonfintech
27003,,,Non-FinTech,0,Nonfintech
27004,,,Non-FinTech,0,Nonfintech
27005,,,Non-FinTech,0,Nonfintech
27006,,,Non-FinTech,0,Nonfintech
27007,Capital One,Master Full Stack Software Engineer,Blockchain,23,Fintech
27008,Capital One,Senior Software Development Engineer - Platform Services,Payments ,43,Fintech
27009,Capital One,Python Developer,Blockchain,21,Fintech
27010,,Part Time Branch Ambassador Mandeville/Covington Area,Non-FinTech,0,Nonfintech
27011,,,Non-FinTech,0,Nonfintech
27012,,,Non-FinTech,0,Nonfintech
27013,,,Non-FinTech,0,Nonfintech
27014,,,Non-FinTech,0,Nonfintech
27015,,,Non-FinTech,0,Nonfintech
27016,,,Non-FinTech,0,Nonfintech
27017,Capital One,"Mobile Engineer, iOS",trade,19,Fintech
27018,,"Manager, Digital Product Management",Non-FinTech,0,Nonfintech
27019,,,Non-FinTech,0,Nonfintech
27020,,,Non-FinTech,0,Nonfintech
27021,,,Non-FinTech,0,Nonfintech
27022,,,Non-FinTech,0,Nonfintech
27023,,,Non-FinTech,0,Nonfintech
27024,,,Non-FinTech,0,Nonfintech
27025,Capital One,"Manager, Architect OR Engineer (Civil or Structural) OR Construction Management- Commercial Real Estate- Dallas, TX",trade,35,Fintech
27026,Capital One,Master Full Stack Software Engineer,Blockchain,23,Fintech
27027,Capital One,Lead Web Software Development Engineer,Payments ,22,Fintech
27028,Capital One,Software Developer in Test - Web,Payments ,23,Fintech
27029,Capital One,Ombudsman,Non-FinTech,8,Nonfintech
27030,Capital One,"Senior Associate, Accounting",trade,23,Fintech
27031,Capital One,Senior Software Engineer - Front End,Big Data,22,Fintech
27032,Capital One,"Master Software Engineer, DevOps",Blockchain,35,Fintech
27033,Capital One,Data Analyst,Payments ,35,Fintech
27034,,"Sr. Associate, Digital Product Management",Non-FinTech,0,Nonfintech
27035,,,Non-FinTech,0,Nonfintech
27036,,,Non-FinTech,0,Nonfintech
27037,,,Non-FinTech,0,Nonfintech
27038,,,Non-FinTech,0,Nonfintech
27039,,,Non-FinTech,0,Nonfintech
27040,,,Non-FinTech,0,Nonfintech
27041,Capital One,"Director, Commercial Bank Strategy & Innovation",trade,48,Fintech
27042,Capital One,Software Developer / Software Engineer - APIs - Cloud - Node - Python,Blockchain,21,Fintech
27043,,"Manager, Product Management",Non-FinTech,0,Nonfintech
27044,,,Non-FinTech,0,Nonfintech
27045,,,Non-FinTech,0,Nonfintech
27046,,,Non-FinTech,0,Nonfintech
27047,,,Non-FinTech,0,Nonfintech
27048,,,Non-FinTech,0,Nonfintech
27049,,,Non-FinTech,0,Nonfintech
27050,Capital One,"Senior Software Engineer, Full Stack",Blockchain,28,Fintech
27051,Capital One,Principal Corporate Compliance Tester - Institutional Broker Dealer,Lending ,28,Fintech
27052,Capital One,"Principal Marketing Associate, Brand Strategy (Small Business Card Marketing)",trade,62,Fintech
27053,Capital One,"Commercial Real Estate, Institutional Specialities, Asset Manager I",Planning,31,Fintech
27054,Capital One,Senior Business Analyst,trade,41,Fintech
27055,Capital One,"Sr. Business Manager, Enterprise Digital",trade,44,Fintech
27056,Capital One,Master Software Engineer,Blockchain,31,Fintech
27057,Capital One,Principal Tax Specialist,Planning,32,Fintech
27058,Capital One,Sr. Procurement Specialist,trade,17,Fintech
27059,Capital One,Director; Underwriting & Portfolio Management - Healthcare Cash Flow/Leveraged Finance (Chicago),Payments ,42,Fintech
27060,Capital One,"Senior Business Banker - Greater Washington, DC",Payments ,39,Fintech
27061,Capital One,"Software Engineer, Senior Associate",Big Data,29,Fintech
27062,,"Manager, Digital Product Management - Small Business",Non-FinTech,0,Nonfintech
27063,,,Non-FinTech,0,Nonfintech
27064,,,Non-FinTech,0,Nonfintech
27065,,,Non-FinTech,0,Nonfintech
27066,,,Non-FinTech,0,Nonfintech
27067,,,Non-FinTech,0,Nonfintech
27068,,,Non-FinTech,0,Nonfintech
27069,Capital One,Machine Learning Data Engineer,Big Data,36,Fintech
27070,Capital One,"Data Engineer (Python, Machine Learning)",Big Data,32,Fintech
27071,Capital One,DevOps Engineer,Blockchain,30,Fintech
27072,,"Manager, Product Manager - Digital Customer Experience",Non-FinTech,0,Nonfintech
27073,,,Non-FinTech,0,Nonfintech
27074,,,Non-FinTech,0,Nonfintech
27075,,,Non-FinTech,0,Nonfintech
27076,,,Non-FinTech,0,Nonfintech
27077,,,Non-FinTech,0,Nonfintech
27078,,,Non-FinTech,0,Nonfintech
27079,,"Product Manager, Mobile",Non-FinTech,0,Nonfintech
27080,,,Non-FinTech,0,Nonfintech
27081,,,Non-FinTech,0,Nonfintech
27082,,,Non-FinTech,0,Nonfintech
27083,,,Non-FinTech,0,Nonfintech
27084,,,Non-FinTech,0,Nonfintech
27085,,,Non-FinTech,0,Nonfintech
27086,Capital One,"Principal Associate, Underwriting & Portfolio Management (Healthcare Real Estate)",trade,54,Fintech
27087,Capital One,"Managing Director, Commercial Specialty Managing Underwriter & Portfolio Manager (Diversified Industries)",trade,43,Fintech
27088,,"Sr. Associate, Product Manager- Financial Products",Non-FinTech,0,Nonfintech
27089,,,Non-FinTech,0,Nonfintech
27090,,,Non-FinTech,0,Nonfintech
27091,,,Non-FinTech,0,Nonfintech
27092,,,Non-FinTech,0,Nonfintech
27093,,,Non-FinTech,0,Nonfintech
27094,,,Non-FinTech,0,Nonfintech
27095,,"Manager, Product Management - Data Modernization",Non-FinTech,0,Nonfintech
27096,,,Non-FinTech,0,Nonfintech
27097,,,Non-FinTech,0,Nonfintech
27098,,,Non-FinTech,0,Nonfintech
27099,,,Non-FinTech,0,Nonfintech
27100,,,Non-FinTech,0,Nonfintech
27101,,,Non-FinTech,0,Nonfintech
27102,Capital One,Sr. Business Analyst - Anti-Money Laundering,trade,37,Fintech
27103,Capital One,"Senior Accounting Associate, Card Partnerships",trade,19,Fintech
27104,Capital One,Senior Software Engineer,Blockchain,16,Fintech
27105,Capital One,Senior Software Developer / Software Engineer - Java - Rest APIs - AWS - DevOps,Big Data,29,Fintech
27106,,"Manager, Digital Product Management",Non-FinTech,0,Nonfintech
27107,,,Non-FinTech,0,Nonfintech
27108,,,Non-FinTech,0,Nonfintech
27109,,,Non-FinTech,0,Nonfintech
27110,,,Non-FinTech,0,Nonfintech
27111,,,Non-FinTech,0,Nonfintech
27112,,,Non-FinTech,0,Nonfintech
27113,Capital One,Senior Vice President - Sponsor Finance,Payments ,25,Fintech
27114,Capital One,Senior Manager - Digital Online Payments Engineering,Blockchain,43,Fintech
27115,Capital One,"Commercial Real Estate, Multifamily Originator",Payments ,26,Fintech
27116,Capital One,"Sr. Business Analyst, People Analytics",Planning,37,Fintech
27117,Capital One,"Sr. Software Engineer, Java",Blockchain,26,Fintech
27118,Capital One,HR Tech- Senior Software Engineer,Blockchain,61,Fintech
27119,Capital One,Sr. Software Engineer,Blockchain,21,Fintech
27120,,"Sr. Product Manager, Voice Modernization",Non-FinTech,0,Nonfintech
27121,,,Non-FinTech,0,Nonfintech
27122,,,Non-FinTech,0,Nonfintech
27123,,,Non-FinTech,0,Nonfintech
27124,,,Non-FinTech,0,Nonfintech
27125,,,Non-FinTech,0,Nonfintech
27126,,,Non-FinTech,0,Nonfintech
27127,,"Manager, Digital Product Management - Small Business Card",Non-FinTech,0,Nonfintech
27128,,,Non-FinTech,0,Nonfintech
27129,,,Non-FinTech,0,Nonfintech
27130,,,Non-FinTech,0,Nonfintech
27131,,,Non-FinTech,0,Nonfintech
27132,,,Non-FinTech,0,Nonfintech
27133,,,Non-FinTech,0,Nonfintech
27134,,"Sr. Manager, Product Management - Small  Business",Non-FinTech,0,Nonfintech
27135,,,Non-FinTech,0,Nonfintech
27136,,,Non-FinTech,0,Nonfintech
27137,,,Non-FinTech,0,Nonfintech
27138,,,Non-FinTech,0,Nonfintech
27139,,,Non-FinTech,0,Nonfintech
27140,,,Non-FinTech,0,Nonfintech
27141,Capital One,"Senior Software Engineer, Angular",Blockchain,27,Fintech
27142,Capital One,"Director, Financial Analysis - Card Technology Finance",Blockchain,38,Fintech
27143,,"Product Manager, Enterprise Customer Intelligence",Non-FinTech,0,Nonfintech
27144,,,Non-FinTech,0,Nonfintech
27145,,,Non-FinTech,0,Nonfintech
27146,,,Non-FinTech,0,Nonfintech
27147,,,Non-FinTech,0,Nonfintech
27148,,,Non-FinTech,0,Nonfintech
27149,,,Non-FinTech,0,Nonfintech
27150,,Sr. Product Manager - Commercial Credit,Non-FinTech,0,Nonfintech
27151,,,Non-FinTech,0,Nonfintech
27152,,,Non-FinTech,0,Nonfintech
27153,,,Non-FinTech,0,Nonfintech
27154,,,Non-FinTech,0,Nonfintech
27155,,,Non-FinTech,0,Nonfintech
27156,,,Non-FinTech,0,Nonfintech
27157,Capital One,Sr. Cloud Engineer,Big Data,51,Fintech
27158,,"Manager, Product Management - Card Mobile Team",Non-FinTech,0,Nonfintech
27159,,,Non-FinTech,0,Nonfintech
27160,,,Non-FinTech,0,Nonfintech
27161,,,Non-FinTech,0,Nonfintech
27162,,,Non-FinTech,0,Nonfintech
27163,,,Non-FinTech,0,Nonfintech
27164,,,Non-FinTech,0,Nonfintech
27165,Capital One,Sr.Software Engineer- Fullstack Java,Blockchain,32,Fintech
27166,Capital One,Senior Software Engineer,Blockchain,32,Fintech
27167,Capital One,Senior Software Engineer,Blockchain,32,Fintech
27168,Capital One,"Information Security Consultant, Senior Manger--Card",Blockchain,41,Fintech
27169,Capital One,"Principal Associate, Risk and Governance",trade,51,Fintech
27170,Capital One,Lead Software Engineer,Blockchain,33,Fintech
27171,Capital One,Sr. Software Engineer,Blockchain,21,Fintech
27172,Capital One,"VP, Commercial Card Sales Officer- Upstate NY",Payments ,34,Fintech
27173,Capital One,Sr. Business Analyst,trade,32,Fintech
27174,Capital One,"Commercial Real Estate, Asset Management Analyst",Blockchain,24,Fintech
27175,Capital One,Sr. Data Analyst,Non-FinTech,11,Nonfintech
27176,Capital One,"Director, Risk Management - Consumer Credit Policy",Blockchain,33,Fintech
27177,Capital One,"Business Director, Search Engine Marketing",trade,38,Fintech
27178,Capital One,Master Software Engineer,Blockchain,36,Fintech
27179,Capital One,"Business Development Banker - Fairfield, CT",Blockchain,34,Fintech
27180,Capital One,Senior Business Banker - Metro North,Payments ,39,Fintech
27181,Capital One,Virtual Business Banker II (Plano),trade,38,Fintech
27182,Capital One,Business Development Banker (Business Banking),Blockchain,29,Fintech
27183,Capital One,Sr Business Banker,trade,32,Fintech
27184,Capital One,"Back End Software Engineer, Capital One Labs, NYC",Blockchain,46,Fintech
27185,Capital One,"Director, Data Science",Big Data,79,Fintech
27186,Capital One,Sr Business Banker (Houston),Payments ,40,Fintech
27187,Capital One,Software Development Engineer - API,Payments ,32,Fintech
27188,BNY Mellon,Full Stack Specialist Developer ÃÂÃÂÃÂ Middle Office Technology,Blockchain,49,Fintech
27189,BNY Mellon,Full Stack Sr. Specialist Developer ÃÂÃÂÃÂ Middle Office Technology,Blockchain,49,Fintech
27190,BNY Mellon,Java Developer,Blockchain,47,Fintech
27191,BNY Mellon,Quant Equity Trader,Non-FinTech,12,Nonfintech
27192,BNY Mellon,Jr Trader/Ops Specialist,Non-FinTech,10,Nonfintech
27193,BNY Mellon,Principal Java Developer,Blockchain,49,Fintech
27194,BNY Mellon,Principal Developer,Security,39,Fintech
27195,BNY Mellon,Java Developer,Blockchain,47,Fintech
27196,BNY Mellon,Java Developer,Blockchain,47,Fintech
27197,BNY Mellon,Quant Developer,Blockchain,57,Fintech
27198,BNY Mellon,"Sr. Principal,Business Process ReEngineering",Non-FinTech,14,Nonfintech
27199,BNY Mellon,"Lead Analyst, Control",Non-FinTech,9,Nonfintech
27200,BNY Mellon,Principal Developer,Blockchain,27,Fintech
27201,BNY Mellon,Digital Delivery and Strategic Planning Specialist (Vice President),Payments ,36,Fintech
27202,BNY Mellon,"Sr. Group Manager, Client Service",Payments ,30,Fintech
27203,BNY Mellon,Principal Developer,Blockchain,49,Fintech
27204,BNY Mellon,"Intermediate Rep, Client Service - East Syracuse, NY",Non-FinTech,11,Nonfintech
27205,BNY Mellon,"Senior Analyst, Client Service",Non-FinTech,9,Nonfintech
27206,BNY Mellon,"Sr. Analyst, Bus Tech Liaison",Blockchain,19,Fintech
27207,BNY Mellon,"GrpMgr, Digital Mktg (Marketing Analytics Manager)",Planning,87,Fintech
27208,BNY Mellon,Sr. Specialist Full Stack Ruby Developer ÃÂÃÂÃÂ Middle Office Systems,Blockchain,43,Fintech
27209,BNY Mellon,Specialist Full Stack Ruby Developer ÃÂÃÂÃÂ Middle Office Systems,Blockchain,43,Fintech
27210,BNY Mellon,Spec'st Project/Prgm Mgr,Non-FinTech,13,Nonfintech
27211,BNY Mellon,"Rep, Shareholder Services",Non-FinTech,12,Nonfintech
27212,BNY Mellon,Sr Sourcer,Non-FinTech,13,Nonfintech
27213,BNY Mellon,Senior Client Strategist,Lending ,30,Fintech
27214,BNY Mellon,"Ld Rep, Client Processing",Non-FinTech,11,Nonfintech
27215,BNY Mellon,"Sr. Group Manager, Billing",Non-FinTech,7,Nonfintech
27216,BNY Mellon,Senior Client Strategist,Lending ,30,Fintech
27217,BNY Mellon,"Inter. Rep, Client Service",Non-FinTech,11,Nonfintech
27218,BNY Mellon,"SrAnalyst,DataMgtQuantAnalysis",Blockchain,33,Fintech
27219,BNY Mellon,"Sr. Analyst, Client Processing",Payments ,22,Fintech
27220,BNY Mellon,Tech Lead App Dev,Blockchain,21,Fintech
27221,BNY Mellon,"Sr. Specialist, Control",Blockchain,25,Fintech
27222,BNY Mellon,"Representative, Shareholder Services",Security,29,Fintech
27223,BNY Mellon,"Inter. Rep, Corporate Actions",Non-FinTech,12,Nonfintech
27224,BNY Mellon,"Representative, Billing",Lending ,30,Fintech
27225,BNY Mellon,"Representative, Billing",Lending ,30,Fintech
27226,BNY Mellon,"Inter.Rep, Reconciliation",Non-FinTech,7,Nonfintech
27227,BNY Mellon,"Representative, Client Processing",Payments ,16,Fintech
27228,BNY Mellon,"Rep,Investor Srvcs Ops",Security,42,Fintech
27229,BNY Mellon,Sales / Marketing Rep II,Security,39,Fintech
27230,BNY Mellon,"Exec Mgr,Strategic Planning",Security,34,Fintech
27231,BNY Mellon,"Lead Analyst, Admin & Planning",Non-FinTech,14,Nonfintech
27232,BNY Mellon,"Sr. Representative, Fund/Client Accounting",trade,17,Fintech
27233,BNY Mellon,"Sr. Representative, Fund/Client Accounting",trade,17,Fintech
27234,BNY Mellon,"Specialist, Fund/Client Accounting",Payments ,16,Fintech
27235,BNY Mellon,"Sr. Representative, Fund/Client Accounting",trade,17,Fintech
27236,BNY Mellon,"Group Manager, Client Service (Corporate Trust/CLO and CDO Products)",Non-FinTech,11,Nonfintech
27237,BNY Mellon,Private Banking Manager I,Non-FinTech,14,Nonfintech
27238,BNY Mellon,Sr Specialist Information Security Analyst-Enterprise Encryption Principal,Blockchain,88,Fintech
27239,BNY Mellon,"Team Lead, Middle Office",Non-FinTech,12,Nonfintech
27240,BNY Mellon,Sr. Specialist Developer,Blockchain,27,Fintech
27241,BNY Mellon,"Principal Compensation Consultant, Markets Group",Non-FinTech,1,Nonfintech
27242,BNY Mellon,"Senior Specialist, Accounting",Blockchain,28,Fintech
27243,BNY Mellon,"Head, Mktg and Comm (Product)",trade,25,Fintech
27244,BNY Mellon,"IntRep, Compl&Control (Intermediate Representative ÃÂÃÂÃÂ Fraud Detection/Surveillance)",Non-FinTech,14,Nonfintech
27245,BNY Mellon,"Prin, Mkt (Liq) Risk  (Liquidity Risk Manager)",Blockchain,69,Fintech
27246,BNY Mellon,"Senior Analyst, Fund / Client Accounting - Private Equity",Non-FinTech,14,Nonfintech
27247,BNY Mellon,"Lead Analyst,Fund/Client Accounting - Private Equity",Non-FinTech,13,Nonfintech
27248,BNY Mellon,"Manager, Client Processing",Payments ,17,Fintech
27249,BNY Mellon,"Inter. Rep, Fund/ClientAccting",trade,17,Fintech
27250,BNY Mellon,"Specialist, Global Business Change",Blockchain,22,Fintech
27251,BNY Mellon,"Principal, Program & Project Management",Non-FinTech,4,Nonfintech
27252,BNY Mellon,"IM EMEA - Communications Manager, Institutional",Lending ,40,Fintech
27253,BNY Mellon,"Lead Analyst, Business Support (BusPlanAnalysis)",Blockchain,54,Fintech
27254,BNY Mellon,"Lead Analyst, Trustee & Depositary",Non-FinTech,9,Nonfintech
27255,BNY Mellon,"Rep, Client Processing",trade,50,Fintech
27256,BNY Mellon,"Lead Manager, Fund/Client Accounting",Blockchain,28,Fintech
27257,BNY Mellon,"Representative, Billing",Lending ,30,Fintech
27258,BNY Mellon,"Inter.Rep, Reconciliation",Non-FinTech,8,Nonfintech
27259,BNY Mellon,"Analyst, Corporate Actions",Non-FinTech,11,Nonfintech
27260,BNY Mellon,"Analyst, Corporate Actions",Non-FinTech,11,Nonfintech
27261,BNY Mellon,"Inter. Rep, Middle Office",trade,37,Fintech
27262,BNY Mellon,"Analyst, Corporate Actions",Payments ,21,Fintech
27263,BNY Mellon,"Inter. Rep, Corporate Actions",Non-FinTech,12,Nonfintech
27264,BNY Mellon,ETF Fund Accounting Supervisor,Payments ,15,Fintech
27265,BNY Mellon,ETF Fund Accounting Services Manager,Non-FinTech,10,Nonfintech
27266,BNY Mellon,"Analyst, CashProc/FundsTrnsfr",Payments ,17,Fintech
27267,BNY Mellon,"Spec, Model Dev",Blockchain,15,Fintech
27268,BNY Mellon,"Ld Analyst, Bus Tech Liaison",Blockchain,23,Fintech
27269,BNY Mellon,"Sr. Rep, Client Processing",Blockchain,20,Fintech
27270,BNY Mellon,"OTC Derivative Pricing Administrator / Representative, Data Management & Quantitative Analysis",trade,42,Fintech
27271,BNY Mellon,"Inter. Rep, Middle Office-Orlando, FL",trade,19,Fintech
27272,BNY Mellon,"Lead Representative, Client Processing - UIT",Non-FinTech,11,Nonfintech
27273,BNY Mellon,"Sr Group Mgr, Admin & Planning - CAO Middle Office/Eagle Tech",Security,36,Fintech
27274,BNY Mellon,"Executive Manager, Strategic Planning",Non-FinTech,13,Nonfintech
27275,BNY Mellon,"Specialist, Accounting",Blockchain,22,Fintech
27276,BNY Mellon,"Specialist, Compliance and Control (AML)",trade,17,Fintech
27277,BNY Mellon,"Senior Representative, Regulatory Administration",Payments ,39,Fintech
27278,BNY Mellon,Sr.Specialist Information Security Analyst - Data Loss Protection,Blockchain,15,Fintech
27279,BNY Mellon,North American Hd Consult Rel,Non-FinTech,6,Nonfintech
27280,BNY Mellon,"Ld Rep, Client Processing- Mutual Funds",Non-FinTech,9,Nonfintech
27281,BNY Mellon,"Intermediate Representative, Client Service - Corporate Trust",Non-FinTech,9,Nonfintech
27282,BNY Mellon,"Lead Analyst, Fund/Client Accounting",Payments ,27,Fintech
27283,BNY Mellon,"Sr. Rep, Fund/Client Accounting",trade,17,Fintech
27284,BNY Mellon,Senior Principal Developer,Blockchain,39,Fintech
27285,BNY Mellon,"Sr. Specialist, Global Business Change",Blockchain,30,Fintech
27286,BNY Mellon,"Specialist,Client Implementations",trade,19,Fintech
27287,BNY Mellon,Senior Client Strategist,Lending ,30,Fintech
27288,BNY Mellon,"Lead Analyst, Fund Administration",Payments ,25,Fintech
27289,BNY Mellon,"Intermediate Representative, Fund Administration",Payments ,27,Fintech
27290,BNY Mellon,"Lead Representative NS, Fund/Client Accounting",trade,17,Fintech
27291,BNY Mellon,"Lead Manager, Fund / Client Accounting",Non-FinTech,9,Nonfintech
27292,BNY Mellon,"Lead Rep NS, Fund/Client Accting",trade,17,Fintech
27293,BNY Mellon,"Lead Analyst, Fund Administration",Payments ,25,Fintech
27294,BNY Mellon,"Analyst, Client Reporting/Perf.",Non-FinTech,11,Nonfintech
27295,BNY Mellon,"Sr. Representative, Fund Administration",Payments ,27,Fintech
